"0","0","2.3631540700985987"
"0","1","1.5610404953229724"
"0","2","1.4411632724503018"
"0","3","2.0450045173177926"
"0","4","1.3780749290959116"
"1","0","4.948854693669634"
"1","1","2.08753111423644"
"1","2","1.511368758123006"
"1","3","4.345656612970144"
"1","4","2.220953606411664"
"2","0","2.9342683081852807"
"2","1","1.4805645090752726"
"2","2","1.0740231059489664"
"2","3","6.3418882436629165"
"2","4","6.511205774239145"
"3","0","1.7150018223901915"
"3","1","1.0"
"3","2","1.0449799545507819"
"3","3","5.953874650529275"
"3","4","34.30670942966802"
"4","0","2.184194373943828"
"4","1","5.753191283158934"
"4","2","1.9282953226837531"
"4","3","1.6187403008147072"
"4","4","1.5323331886999862"
"5","0","1.6610110621282586"
"5","1","3.6632856223533214"
"5","2","1.8304649546307707"
"5","3","1.2256536723343285"
"5","4","1.126969637287097"
"6","0","1.445982477745311"
"6","1","13.034458591999316"
"6","2","11.059775506412091"
"6","3","1.5421456007050305"
"6","4","1.6941662937952713"
